CRASH DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
11/02/2020,9:10,MANHATTAN,10017,40.753727,-73.97165,"(40.753727, -73.97165)",,,210       EAST 47 STREET                ,1,0,1,0,0,0,0,0,Unspecified,,,,,4363537,Sedan,,,,
11/02/2020,12:00,MANHATTAN,10012,40.723995,-73.99363,"(40.723995, -73.99363)",,,268       ELIZABETH STREET              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4364158,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/02/2020,18:30,BROOKLYN,11211,40.7163,-73.940674,"(40.7163, -73.940674)",,,258       SKILLMAN AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4363756,Station Wagon/Sport Utility Vehicle,,,,
11/02/2020,13:45,QUEENS,11105,40.78043,-73.9073,"(40.78043, -73.9073)",29 STREET                       ,20 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4364069,Station Wagon/Sport Utility Vehicle,,,,
11/02/2020,11:26,BRONX,10460,40.839237,-73.86669,"(40.839237, -73.86669)",TAYLOR AVENUE                   ,GUERLAIN STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4363864,Dump,Sedan,,,
11/02/2020,20:47,BRONX,10463,40.870884,-73.90384,"(40.870884, -73.90384)",,,2710      KINGSBRIDGE TERRACE           ,0,0,0,0,0,0,0,0,Unspecified,,,,,4364336,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/02/2020,20:15,QUEENS,11361,40.759933,-73.77093,"(40.759933, -73.77093)",,,212-19    NORTHERN BOULEVARD            ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4363922,Station Wagon/Sport Utility Vehicle,,,,
11/02/2020,7:33,BROOKLYN,11222,40.728237,-73.94306,"(40.728237, -73.94306)",,,251       MONITOR STREET                ,0,0,0,0,0,0,0,0,Unsafe Speed,,,,,4363845,Station Wagon/Sport Utility Vehicle,Flat Rack,,,
11/02/2020,20:00,MANHATTAN,10010,40.73541,-73.97515,"(40.73541, -73.97515)",AVENUE C                        ,EAST 23 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4363664,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/02/2020,17:55,MANHATTAN,10036,40.7608,-73.9909,"(40.7608, -73.9909)",,,656       9 AVENUE                      ,1,0,1,0,0,0,0,0,Unspecified,,,,,4364063,Station Wagon/Sport Utility Vehicle,,,,
11/02/2020,7:30,BROOKLYN,11238,40.67536,-73.962364,"(40.67536, -73.962364)",,,457       PARK PLACE                    ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4364602,Sedan,,,,
11/02/2020,15:30,BROOKLYN,11210,40.622204,-73.94405,"(40.622204, -73.94405)",AVENUE L                        ,EAST 32 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4363891,Sedan,,,,
11/02/2020,23:35,BROOKLYN,11219,40.625984,-74.001526,"(40.625984, -74.001526)",65 STREET                       ,13 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4363883,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/02/2020,9:30,BRONX,10455,40.820824,-73.91562,"(40.820824, -73.91562)",EAST 156 STREET                 ,MELROSE AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4363697,Sedan,Taxi,,,
11/02/2020,12:20,QUEENS,11434,40.65616,-73.76736,"(40.65616, -73.76736)",ROCKAWAY BOULEVARD              ,BREWER BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,4363528,Station Wagon/Sport Utility Vehicle,,,,
11/02/2020,19:40,BRONX,10474,40.80801,-73.88961,"(40.80801, -73.88961)",EAST BAY AVENUE                 ,TIFFANY STREET,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4363893,Tanker,Station Wagon/Sport Utility Vehicle,,,
11/02/2020,19:20,QUEENS,11385,40.70049,-73.90134,"(40.70049, -73.90134)",ONDERDONK AVENUE                ,MYRTLE AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Following Too Closely,Unspecified,,,4363945,Station Wagon/Sport Utility Vehicle,,,,
11/02/2020,11:18,QUEENS,11104,40.74359,-73.92242,"(40.74359, -73.92242)",42 STREET                       ,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4363874,Sedan,Sedan,,,
11/02/2020,14:47,BROOKLYN,11234,40.625225,-73.917854,"(40.625225, -73.917854)",,,2152      RALPH AVENUE                  ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4363897,Sedan,,,,
